,epoch,status,utc,pst
0,1652413526000.0,0.0,2022-05-13 03:45:26,2022-05-12 15:15:26
1,1652413586000.0,0.0,2022-05-13 03:46:26,2022-05-12 15:16:26
2,1652413646000.0,0.0,2022-05-13 03:47:26,2022-05-12 15:17:26
3,1652413706000.0,0.0,2022-05-13 03:48:26,2022-05-12 15:18:26
4,1652413766000.0,0.0,2022-05-13 03:49:26,2022-05-12 15:19:26
5,1652413826000.0,0.0,2022-05-13 03:50:26,2022-05-12 15:20:26
6,1652413886000.0,0.0,2022-05-13 03:51:26,2022-05-12 15:21:26
7,1652413946000.0,0.0,2022-05-13 03:52:26,2022-05-12 15:22:26
8,1652414006000.0,0.0,2022-05-13 03:53:26,2022-05-12 15:23:26
9,1652414066000.0,0.0,2022-05-13 03:54:26,2022-05-12 15:24:26
10,1652414126000.0,0.0,2022-05-13 03:55:26,2022-05-12 15:25:26
11,1652414186000.0,0.0,2022-05-13 03:56:26,2022-05-12 15:26:26
12,1652414246000.0,0.0,2022-05-13 03:57:26,2022-05-12 15:27:26
13,1652414306000.0,0.0,2022-05-13 03:58:26,2022-05-12 15:28:26
14,1652414366000.0,0.0,2022-05-13 03:59:26,2022-05-12 15:29:26
15,1652414426000.0,0.0,2022-05-13 04:00:26,2022-05-12 15:30:26
16,1652414486000.0,0.0,2022-05-13 04:01:26,2022-05-12 15:31:26
17,1652414546000.0,0.0,2022-05-13 04:02:26,2022-05-12 15:32:26
18,1652414606000.0,0.0,2022-05-13 04:03:26,2022-05-12 15:33:26
19,1652414666000.0,0.0,2022-05-13 04:04:26,2022-05-12 15:34:26
20,1652414726000.0,0.0,2022-05-13 04:05:26,2022-05-12 15:35:26
21,1652414786000.0,0.0,2022-05-13 04:06:26,2022-05-12 15:36:26
22,1652414846000.0,0.0,2022-05-13 04:07:26,2022-05-12 15:37:26
23,1652414906000.0,0.0,2022-05-13 04:08:26,2022-05-12 15:38:26
24,1652414966000.0,0.0,2022-05-13 04:09:26,2022-05-12 15:39:26
25,1652415026000.0,0.0,2022-05-13 04:10:26,2022-05-12 15:40:26
26,1652415086000.0,0.0,2022-05-13 04:11:26,2022-05-12 15:41:26
27,1652415146000.0,0.0,2022-05-13 04:12:26,2022-05-12 15:42:26
28,1652415206000.0,0.0,2022-05-13 04:13:26,2022-05-12 15:43:26
29,1652415266000.0,0.0,2022-05-13 04:14:26,2022-05-12 15:44:26
30,1652415326000.0,0.0,2022-05-13 04:15:26,2022-05-12 15:45:26
31,1652415386000.0,0.0,2022-05-13 04:16:26,2022-05-12 15:46:26
32,1652415446000.0,0.0,2022-05-13 04:17:26,2022-05-12 15:47:26
33,1652415506000.0,0.0,2022-05-13 04:18:26,2022-05-12 15:48:26
34,1652415566000.0,0.0,2022-05-13 04:19:26,2022-05-12 15:49:26
35,1652415626000.0,0.0,2022-05-13 04:20:26,2022-05-12 15:50:26
36,1652415686000.0,0.0,2022-05-13 04:21:26,2022-05-12 15:51:26
37,1652415746000.0,0.0,2022-05-13 04:22:26,2022-05-12 15:52:26
38,1652415806000.0,0.0,2022-05-13 04:23:26,2022-05-12 15:53:26
39,1652415866000.0,-1.0,2022-05-13 04:24:26,2022-05-12 15:54:26
40,1652415926000.0,-1.0,2022-05-13 04:25:26,2022-05-12 15:55:26
41,1652415986000.0,-1.0,2022-05-13 04:26:26,2022-05-12 15:56:26
42,1652416046000.0,-1.0,2022-05-13 04:27:26,2022-05-12 15:57:26
43,1652416106000.0,-1.0,2022-05-13 04:28:26,2022-05-12 15:58:26
44,1652416166000.0,0.0,2022-05-13 04:29:26,2022-05-12 15:59:26
45,1652416226000.0,0.0,2022-05-13 04:30:26,2022-05-12 16:00:26
46,1652416286000.0,0.0,2022-05-13 04:31:26,2022-05-12 16:01:26
47,1652416346000.0,0.0,2022-05-13 04:32:26,2022-05-12 16:02:26
48,1652416406000.0,0.0,2022-05-13 04:33:26,2022-05-12 16:03:26
49,1652416466000.0,0.0,2022-05-13 04:34:26,2022-05-12 16:04:26
50,1652416526000.0,0.0,2022-05-13 04:35:26,2022-05-12 16:05:26
51,1652416586000.0,0.0,2022-05-13 04:36:26,2022-05-12 16:06:26
52,1652416646000.0,0.0,2022-05-13 04:37:26,2022-05-12 16:07:26
53,1652416706000.0,0.0,2022-05-13 04:38:26,2022-05-12 16:08:26
54,1652416766000.0,0.0,2022-05-13 04:39:26,2022-05-12 16:09:26
55,1652416826000.0,0.0,2022-05-13 04:40:26,2022-05-12 16:10:26
56,1652416886000.0,0.0,2022-05-13 04:41:26,2022-05-12 16:11:26
57,1652416946000.0,0.0,2022-05-13 04:42:26,2022-05-12 16:12:26
58,1652417006000.0,0.0,2022-05-13 04:43:26,2022-05-12 16:13:26
59,1652417066000.0,0.0,2022-05-13 04:44:26,2022-05-12 16:14:26
60,1652417126000.0,0.0,2022-05-13 04:45:26,2022-05-12 16:15:26
61,1652417186000.0,0.0,2022-05-13 04:46:26,2022-05-12 16:16:26
62,1652417246000.0,0.0,2022-05-13 04:47:26,2022-05-12 16:17:26
63,1652417306000.0,0.0,2022-05-13 04:48:26,2022-05-12 16:18:26
64,1652417366000.0,0.0,2022-05-13 04:49:26,2022-05-12 16:19:26
65,1652417426000.0,0.0,2022-05-13 04:50:26,2022-05-12 16:20:26
66,1652417486000.0,0.0,2022-05-13 04:51:26,2022-05-12 16:21:26
67,1652417546000.0,0.0,2022-05-13 04:52:26,2022-05-12 16:22:26
68,1652417606000.0,0.0,2022-05-13 04:53:26,2022-05-12 16:23:26
69,1652417666000.0,0.0,2022-05-13 04:54:26,2022-05-12 16:24:26
